row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,sales
5276,CA-2018-147333,2018-12-14,2018-12-20,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,South,TEC-AC-10004469,Technology,Accessories,159.8
5277,CA-2018-147333,2018-12-14,2018-12-20,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,South,TEC-AC-10003038,Technology,Accessories,44.75
5278,CA-2015-113859,2015-09-13,2015-09-17,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,Central,FUR-CH-10004698,Furniture,Chairs,340.116
5279,CA-2015-159681,2015-12-07,2015-12-13,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,South,OFF-PA-10003641,Office Supplies,Paper,105.52
5280,US-2018-104094,2018-09-07,2018-09-11,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,Central,TEC-AC-10002134,Technology,Accessories,13.48
5281,CA-2018-152709,2018-10-07,2018-10-12,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,85.52
5282,CA-2016-105158,2016-09-05,2016-09-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,Central,FUR-FU-10001706,Furniture,Furnishings,6.16
5283,CA-2016-105158,2016-09-05,2016-09-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,Central,OFF-PA-10001970,Office Supplies,Paper,36.84
5284,CA-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,West,OFF-ST-10002957,Office Supplies,Storage,15.84
5285,CA-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,West,OFF-LA-10002312,Office Supplies,Labels,44.4
5286,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,21.24
5287,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-BI-10003274,Office Supplies,Binders,9.552
5288,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,FUR-BO-10004467,Furniture,Bookcases,89.991
5289,US-2018-136784,2018-04-30,2018-05-05,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,West,OFF-PA-10000675,Office Supplies,Paper,163.96
5290,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,Central,OFF-PA-10002259,Office Supplies,Paper,17.904
5291,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,Central,FUR-CH-10004287,Furniture,Chairs,966.7
5292,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,Central,OFF-PA-10000482,Office Supplies,Paper,182.112
5293,CA-2018-151218,2018-06-20,2018-06-23,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,South,OFF-ST-10004835,Office Supplies,Storage,4.464
5294,CA-2016-111073,2016-12-26,2016-12-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,East,FUR-TA-10004086,Furniture,Tables,51.588
5295,CA-2018-144883,2018-08-15,2018-08-19,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,Central,OFF-LA-10000305,Office Supplies,Labels,50.4
5296,CA-2018-142174,2018-03-04,2018-03-09,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,Central,OFF-PA-10000806,Office Supplies,Paper,89.568
5297,CA-2018-108791,2018-07-27,2018-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,East,FUR-FU-10004018,Furniture,Furnishings,14.89
5298,CA-2018-108791,2018-07-27,2018-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,East,TEC-PH-10002660,Technology,Phones,543.92
5299,CA-2017-106656,2017-09-23,2017-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,West,OFF-EN-10001509,Office Supplies,Envelopes,4.08
5300,CA-2017-106656,2017-09-23,2017-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,West,OFF-LA-10003148,Office Supplies,Labels,18.9
5301,CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,FUR-TA-10002645,Furniture,Tables,2275.5
5302,CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,TEC-AC-10003033,Technology,Accessories,1979.7
5303,CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,OFF-LA-10001297,Office Supplies,Labels,62.1
5304,US-2015-139500,2015-11-16,2015-11-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10002017,Furniture,Chairs,37.296
5305,US-2015-166310,2015-09-21,2015-09-23,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,Central,FUR-FU-10001546,Furniture,Furnishings,8.544
5306,US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,FUR-FU-10000629,Furniture,Furnishings,68.95
5307,US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,OFF-ST-10000036,Office Supplies,Storage,296.37
5308,US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,Phones,39.98
5309,CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,191.058
5310,CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,Central,OFF-AR-10003876,Office Supplies,Art,13.04
5311,CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,Central,OFF-BI-10003527,Office Supplies,Binders,1525.188
5312,CA-2017-123414,2017-08-21,2017-08-27,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,South,OFF-LA-10004559,Office Supplies,Labels,9.216
5313,CA-2017-123414,2017-08-21,2017-08-27,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,South,OFF-SU-10002573,Office Supplies,Supplies,28.048
5314,CA-2018-137876,2018-04-30,2018-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,West,FUR-FU-10000222,Furniture,Furnishings,64.96
5315,CA-2018-137876,2018-04-30,2018-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,West,OFF-EN-10001219,Office Supplies,Envelopes,30.56
5316,CA-2017-154060,2017-05-02,2017-05-08,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,South,FUR-CH-10002304,Furniture,Chairs,187.056
5317,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10002364,Furniture,Furnishings,11.808
5318,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10004864,Furniture,Furnishings,9.656
5319,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-PA-10003172,Office Supplies,Paper,20.736
5320,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,27.36
5321,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-TA-10000198,Furniture,Tables,2314.116
5322,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Binders,34.236
5323,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10003691,Furniture,Furnishings,19.76
5324,CA-2018-134439,2018-09-18,2018-09-23,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,Central,OFF-PA-10004082,Office Supplies,Paper,15.96
5325,CA-2016-119508,2016-12-04,2016-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,West,OFF-AR-10003723,Office Supplies,Art,16.9
5326,CA-2016-119508,2016-12-04,2016-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,West,FUR-FU-10004270,Furniture,Furnishings,25.08
5327,CA-2016-152681,2016-01-17,2016-01-22,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,East,OFF-AR-10003183,Office Supplies,Art,6.68
5328,CA-2015-130813,2015-01-06,2015-01-08,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,West,OFF-PA-10002005,Office Supplies,Paper,19.44
5329,CA-2016-120320,2016-03-05,2016-03-09,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,Central,TEC-PH-10000149,Technology,Phones,31.92
5330,CA-2017-111941,2017-12-25,2017-12-28,Second Class,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,33.568
5331,CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,FUR-FU-10004748,Furniture,Furnishings,63.94
5332,CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,OFF-BI-10001460,Office Supplies,Binders,60.6
5333,CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,OFF-SU-10002503,Office Supplies,Supplies,22.72
5334,CA-2015-103331,2015-08-26,2015-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,East,FUR-FU-10001731,Furniture,Furnishings,10.68
5335,CA-2015-103331,2015-08-26,2015-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,East,OFF-PA-10002160,Office Supplies,Paper,17.34
5336,CA-2015-103331,2015-08-26,2015-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,East,OFF-PA-10002659,Office Supplies,Paper,3.38
5337,CA-2016-169278,2016-05-21,2016-05-25,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,West,OFF-BI-10001636,Office Supplies,Binders,26.976
5338,CA-2018-111577,2018-10-16,2018-10-21,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,West,OFF-PA-10000062,Office Supplies,Paper,307.776
5339,CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,East,OFF-ST-10002554,Office Supplies,Storage,244.55
5340,CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,East,OFF-EN-10001509,Office Supplies,Envelopes,12.24
5341,CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,East,TEC-AC-10002018,Technology,Accessories,13.98
5342,CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,East,TEC-AC-10002637,Technology,Accessories,899.95
5343,US-2015-168501,2015-11-21,2015-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,Central,OFF-EN-10001509,Office Supplies,Envelopes,1.632
5344,US-2015-168501,2015-11-21,2015-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004922,Technology,Phones,267.96
5345,CA-2016-112053,2016-10-11,2016-10-13,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,East,TEC-AC-10002550,Technology,Accessories,31.95
5346,CA-2018-108539,2018-03-21,2018-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-ST-10003208,Office Supplies,Storage,725.84
5347,CA-2018-108539,2018-03-21,2018-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-BI-10003981,Office Supplies,Binders,10.896
5348,CA-2018-108539,2018-03-21,2018-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-BI-10001031,Office Supplies,Binders,8.544
5349,CA-2016-149811,2016-01-04,2016-01-10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,Central,OFF-BI-10003676,Office Supplies,Binders,32.34
5350,CA-2016-149811,2016-01-04,2016-01-10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,39.9
5351,US-2018-103814,2018-12-09,2018-12-16,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,Central,OFF-PA-10001019,Office Supplies,Paper,143.856
5352,CA-2017-123932,2017-09-06,2017-09-12,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,OFF-PA-10004665,Office Supplies,Paper,41.92
5353,CA-2017-123932,2017-09-06,2017-09-12,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,TEC-PH-10002447,Technology,Phones,329.584
5354,US-2017-101616,2017-09-03,2017-09-06,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,South,OFF-BI-10000014,Office Supplies,Binders,87.28
5355,CA-2015-113768,2015-05-13,2015-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,West,FUR-CH-10002439,Furniture,Chairs,279.456
5356,CA-2015-113768,2015-05-13,2015-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,West,OFF-PA-10003063,Office Supplies,Paper,8
5357,CA-2017-138037,2017-09-29,2017-10-03,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Binders,27.24
5358,CA-2015-150490,2015-08-05,2015-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,West,TEC-AC-10004510,Technology,Accessories,16.36
5359,CA-2015-150490,2015-08-05,2015-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,West,OFF-ST-10000321,Office Supplies,Storage,15.78
5360,CA-2015-150490,2015-08-05,2015-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,West,OFF-AR-10004602,Office Supplies,Art,45.98
5361,US-2018-126060,2018-04-14,2018-04-18,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,South,FUR-BO-10003433,Furniture,Bookcases,198.272
5362,CA-2018-100951,2018-06-09,2018-06-10,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001496,Office Supplies,Storage,720.76
5363,CA-2017-122017,2017-12-29,2018-01-02,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,Central,FUR-FU-10000672,Furniture,Furnishings,70.56
5364,CA-2017-122017,2017-12-29,2018-01-02,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,Central,OFF-AP-10001293,Office Supplies,Appliances,81.96
5365,CA-2015-123477,2015-01-18,2015-01-21,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,West,OFF-AP-10000692,Office Supplies,Appliances,64.864
5366,CA-2017-107790,2017-11-20,2017-11-24,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Phones,151.192
5367,CA-2018-158071,2018-06-10,2018-06-15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,88.776
5368,CA-2018-158071,2018-06-10,2018-06-15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,OFF-LA-10004689,Office Supplies,Labels,11.56
5369,CA-2018-158071,2018-06-10,2018-06-15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,15.58
5370,CA-2018-147403,2018-09-10,2018-09-13,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,East,OFF-PA-10003302,Office Supplies,Paper,85.056
5371,US-2018-136721,2018-04-08,2018-04-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,FUR-FU-10004665,Furniture,Furnishings,273.96
5372,US-2018-136721,2018-04-08,2018-04-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,FUR-FU-10004188,Furniture,Furnishings,306.9
5373,CA-2016-118738,2016-10-24,2016-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,Central,OFF-PA-10003177,Office Supplies,Paper,15.552
5374,CA-2016-118738,2016-10-24,2016-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,Central,FUR-TA-10002607,Furniture,Tables,347.361
5375,CA-2016-118738,2016-10-24,2016-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,Central,OFF-PA-10001166,Office Supplies,Paper,10.368
5376,CA-2018-134152,2018-05-27,2018-05-31,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,98.16
5377,CA-2018-134152,2018-05-27,2018-05-31,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,West,OFF-AR-10004062,Office Supplies,Art,31.44
5378,CA-2015-125542,2015-12-05,2015-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10000056,Office Supplies,Envelopes,348.488
5379,CA-2015-125542,2015-12-05,2015-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001469,Office Supplies,Storage,172.736
5380,CA-2017-136021,2017-08-14,2017-08-18,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,West,OFF-PA-10000551,Office Supplies,Paper,15.54
5381,CA-2017-136021,2017-08-14,2017-08-18,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,West,TEC-MA-10000423,Technology,Machines,105.552
5382,CA-2017-149195,2017-09-05,2017-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-PA-10001870,Office Supplies,Paper,25.92
